status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
discarded,A short history of SHELX,George M. Sheldrick,2007,Acta Crystallographica Section A Foundations of Crystallography,10.1107/s0108767307043930,https://openalex.org/W2131350133,off-topic-false-hit,"An account is given of the development of the SHELX system of computer programs from SHELX-76 to the present day. In addition to identifying useful innovations that have come into general use through their implementation in SHELX, a critical analysis is presented of the less-successful features, missed opportunities and desirable improvements for future releases of the software. An attempt is made to understand how a program originally designed for photographic intensity data, punched cards and computers over 10000 times slower than an average modern personal computer has managed to survive for so long. SHELXL is the most widely used program for small-molecule refinement and SHELXS and SHELXD are often employed for structure solution despite the availability of objectively superior programs. SHELXL also finds a niche for the refinement of macromolecules against high-resolution or twinned data; SHELXPRO acts as an interface for macromolecular applications. SHELXC, SHELXD and SHELXE are proving useful for the experimental phasing of macromolecules, especially because they are fast and robust and so are often employed in pipelines for high-throughput phasing. This paper could serve as a general literature citation when one or more of the open-source SHELX programs (and the Bruker AXS version SHELXTL) are employed in the course of a crystal-structure determination.","openalex, dblp, ieee",llm,0.990,unreviewed,
discarded,SHELXT -- Integrated space-group and crystal-structure determination,George M. Sheldrick,2014,Acta Crystallographica Section A Foundations and Advances,10.1107/s2053273314026370,https://openalex.org/W2132454074,off-topic-false-hit,"The new computer program SHELXT employs a novel dual-space algorithm to solve the phase problem for single-crystal reflection data expanded to the space group P1. Missing data are taken into account and the resolution extended if necessary. All space groups in the specified Laue group are tested to find which are consistent with the P1 phases. After applying the resulting origin shifts and space-group symmetry, the solutions are subject to further dual-space recycling followed by a peak search and summation of the electron density around each peak. Elements are assigned to give the best fit to the integrated peak densities and if necessary additional elements are considered. An isotropic refinement is followed for non-centrosymmetric space groups by the calculation of a Flack parameter and, if appropriate, inversion of the structure. The structure is assembled to maximize its connectivity and centred optimally in the unit cell. SHELXT has already solved many thousand structures with a high success rate, and is optimized for multiprocessor computers. It is, however, unsuitable for severely disordered and twinned structures because it is based on the assumption that the structure consists of atoms.","openalex, dblp, ieee",llm,0.990,unreviewed,
discarded,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Peng Zhou; Xing-Lou Yang; Xian-Guang Wang; Ben Hu; Lei Zhang; Wei Zhang; Hao-Rui Si; Yan Zhu; Bei Li; Chao-Lin Huang; Huidong Chen; Jing Chen; Yun Luo; Hua Guo; Ren-Di Jiang; Mei-Qin Liu; Ying Chen; Xu-Rui Shen; Xi Wang; Xiao-Shuang Zheng; Kai Zhao; Quan-Jiao Chen; Fēi Dèng; Linlin Liu; Bing Yan; Fa-Xian Zhan; Yanyi Wang; Gengfu Xiao; Zheng-Li Shi,2020,Nature,10.1038/s41586-020-2012-7,https://openalex.org/W3004280078,off-topic-false-hit,"Abstract Since the outbreak of severe acute respiratory syndrome (SARS) 18 years ago, a large number of SARS-related coronaviruses (SARSr-CoVs) have been discovered in their natural reservoir host, bats 1–4 . Previous studies have shown that some bat SARSr-CoVs have the potential to infect humans 5–7 . Here we report the identification and characterization of a new coronavirus (2019-nCoV), which caused an epidemic of acute respiratory syndrome in humans in Wuhan, China. The epidemic, which started on 12 December 2019, had caused 2,794 laboratory-confirmed infections including 80 deaths by 26 January 2020. Full-length genome sequences were obtained from five patients at an early stage of the outbreak. The sequences are almost identical and share 79.6% sequence identity to SARS-CoV. Furthermore, we show that 2019-nCoV is 96% identical at the whole-genome level to a bat coronavirus. Pairwise protein sequence analysis of seven conserved non-structural proteins domains show that this virus belongs to the species of . In addition, 2019-nCoV virus isolated from the bronchoalveolar lavage fluid of a critically ill patient could be neutralized by sera from several patients. Notably, we confirmed that 2019-nCoV uses the same cell entry receptor—angiotensin converting enzyme II (ACE2)—as SARS-CoV.","openalex, dblp, ieee",llm,1.000,unreviewed,
discarded,metaSPAdes: a new versatile metagenomic assembler,Sergey Nurk; Dmitry Meleshko; Anton Korobeynikov; Pavel A. Pevzner,2017,Genome Research,10.1101/gr.213959.116,https://openalex.org/W2599417231,off-topic-false-hit,"While metagenomics has emerged as a technology of choice for analyzing bacterial populations, the assembly of metagenomic data remains challenging, thus stifling biological discoveries. Moreover, recent studies revealed that complex bacterial populations may be composed from dozens of related strains, thus further amplifying the challenge of metagenomic assembly. metaSPAdes addresses various challenges of metagenomic assembly by capitalizing on computational ideas that proved to be useful in assemblies of single cells and highly polymorphic diploid genomes. We benchmark metaSPAdes against other state-of-the-art metagenome assemblers and demonstrate that it results in high-quality assemblies across diverse data sets.","openalex, dblp, ieee",llm,1.000,unreviewed,
discarded,CHARMM: The biomolecular simulation program,Bernard R. Brooks; Charles L. Brooks; Alexander D. MacKerell; Lennart Nilsson; Robert J. Petrella; Benoı̂t Roux; Youngdo Won; Georgios Archontis; Christian Bartels; Stefan Boresch; Amedeo Caflisch; Leo S. D. Caves; Qiang Cui; Aaron R. Dinner; Michael Feig; Stefan Fischer; Jun Gao; Milan Hodošček; Wonpil Im; Krzysztof Kuczera; Themis Lazaridis; Jianpeng Ma; Victor Ovchinnikov; Emanuele Paci; Richard W. Pastor; Carol Beth Post; Jingzhi Pu; Michael Schaefer; Bruce Tidor; Richard M. Venable; H. Lee Woodcock; Xiaojing Wu; Wei Yang; Darrin M. York; Martin Karplus,2009,Journal of Computational Chemistry,10.1002/jcc.21287,https://openalex.org/W2132262459,off-topic-false-hit,"CHARMM (Chemistry at HARvard Molecular Mechanics) is a highly versatile and widely used molecular simulation program. It has been developed over the last three decades with a primary focus on molecules of biological interest, including proteins, peptides, lipids, nucleic acids, carbohydrates, and small molecule ligands, as they occur in solution, crystals, and membrane environments. For the study of such systems, the program provides a large suite of computational tools that include numerous conformational and path sampling methods, free energy estimators, molecular minimization, dynamics, and analysis techniques, and model-building capabilities. The CHARMM program is applicable to problems involving a much broader class of many-particle systems. Calculations with CHARMM can be performed using a number of different energy functions and models, from mixed quantum mechanical-molecular mechanical force fields, to all-atom classical potential energy functions with explicit solvent and various boundary conditions, to implicit solvent and membrane models. The program has been ported to numerous platforms in both serial and parallel architectures. This article provides an overview of the program as it exists today with an emphasis on developments since the publication of the original CHARMM article in 1983.","openalex, dblp, ieee",llm,0.990,unreviewed,
discarded,Origins and evolutionary genomics of the 2009 swine-origin H1N1 influenza A epidemic,Gavin J. D. Smith; Dhanasekaran Vijaykrishna; Justin Bahl; Samantha Lycett; Michael Worobey; Oliver G. Pybus; S Lam Kit; Chung Lam Cheung; Jayna Raghwani; Samir Bhatt; Malik Peiris; Yi Guan; Andrew Rambaut,2009,Nature,10.1038/nature08182,https://openalex.org/W2121009566,off-topic-false-hit,"A phylogenetic analysis of swine-origin H1N1 influenza A virus provides evidence that the virus is a reassortment possessing genes from avian, swine and human origin viruses. The pandemic virus appears to have evolved in way typical of swine flu sequences prior to entering humans, and is derived from several viruses circulating in swine. Initial transmission to humans appears to have occurred several months before recognition of the outbreak. An estimate of the gaps in genetic surveillance points to a period of years between the reassortment of swine lineages and the transfer to humans and the multiple genetic ancestry is inconsistent with an artificial origin for the virus. The gaps in out knowledge revealed by this work highlight the need for the systematic surveillance of influence in swine as a means of identifying potentially pandemic strains before they cross into human populations. Evolutionary analysis of swine-origin H1N1 influenza A virus provides evidence that it was derived from several viruses circulating in swine and that it possesses genes from avian, swine and human origin. Furthermore, transmission to humans may have occurred several months before recognition of the current outbreak. In March and early April 2009, a new swine-origin influenza A (H1N1) virus (S-OIV) emerged in Mexico and the United States1. During the first few weeks of surveillance, the virus spread worldwide to 30 countries (as of May 11) by human-to-human transmission, causing the World Health Organization to raise its pandemic alert to level 5 of 6. This virus has the potential to develop into the first influenza pandemic of the twenty-first century. Here we use evolutionary analysis to estimate the timescale of the origins and the early development of the S-OIV epidemic. We show that it was derived from several viruses circulating in swine, and that the initial transmission to humans occurred several months before recognition of the outbreak. A phylogenetic estimate of the gaps in genetic surveillance indicates a long period of unsampled ancestry before the S-OIV outbreak, suggesting that the reassortment of swine lineages may have occurred years before emergence in humans, and that the multiple genetic ancestry of S-OIV is not indicative of an artificial origin. Furthermore, the unsampled history of the epidemic means that the nature and location of the genetically closest swine viruses reveal little about the immediate origin of the epidemic, despite the fact that we included a panel of closely related and previously unpublished swine influenza isolates. Our results highlight the need for systematic surveillance of influenza in swine, and provide evidence that the mixing of new genetic elements in swine can result in the emergence of viruses with pandemic potential in humans2.","openalex, dblp, ieee",llm,1.000,unreviewed,
discarded,"Review on nanoparticles and nanostructured materials: history, sources, toxicity and regulations",Jaison Jeevanandam; Ahmed Barhoum; Yen San Chan; Alain Dufresne; Michael K. Danquah,2018,Beilstein Journal of Nanotechnology,10.3762/bjnano.9.98,https://openalex.org/W2796277309,off-topic-false-hit,"Nanomaterials (NMs) have gained prominence in technological advancements due to their tunable physical, chemical and biological properties with enhanced performance over their bulk counterparts. NMs are categorized depending on their size, composition, shape, and origin. The ability to predict the unique properties of NMs increases the value of each classification. Due to increased growth of production of NMs and their industrial applications, issues relating to toxicity are inevitable. The aim of this review is to compare synthetic (engineered) and naturally occurring nanoparticles (NPs) and nanostructured materials (NSMs) to identify their nanoscale properties and to define the specific knowledge gaps related to the risk assessment of NPs and NSMs in the environment. The review presents an overview of the history and classifications of NMs and gives an overview of the various sources of NPs and NSMs, from natural to synthetic, and their toxic effects towards mammalian cells and tissue. Additionally, the types of toxic reactions associated with NPs and NSMs and the regulations implemented by different countries to reduce the associated risks are also discussed.","openalex, dblp, ieee",llm,1.000,unreviewed,
discarded,A History of Cancer Chemotherapy,Vincent T. DeVita; Edward Chu,2008,Cancer Research,10.1158/0008-5472.can-07-6611,https://openalex.org/W2147328441,off-topic-false-hit,"The use of chemotherapy to treat cancer began at the start of the 20th century with attempts to narrow the universe of chemicals that might affect the disease by developing methods to screen chemicals using transplantable tumors in rodents. It was, however, four World War II-related programs, and the effects of drugs that evolved from them, that provided the impetus to establish in 1955 the national drug development effort known as the Cancer Chemotherapy National Service Center. The ability of combination chemotherapy to cure acute childhood leukemia and advanced Hodgkin's disease in the 1960s and early 1970s overcame the prevailing pessimism about the ability of drugs to cure advanced cancers, facilitated the study of adjuvant chemotherapy, and helped foster the national cancer program. Today, chemotherapy has changed as important molecular abnormalities are being used to screen for potential new drugs as well as for targeted treatments.","openalex, dblp, ieee",llm,1.000,unreviewed,
discarded,Cosmic Star-Formation History,Piero Madau; Mark Dickinson,2014,Annual Review of Astronomy and Astrophysics,10.1146/annurev-astro-081811-125615,https://openalex.org/W2795322206,off-topic-false-hit,"Over the past two decades, an avalanche of new data from multiwavelength imaging and spectroscopic surveys has revolutionized our view of galaxy formation and evolution. Here we review the range of complementary techniques and theoretical tools that allow astronomers to map the cosmic history of star formation, heavy element production, and reionization of the Universe from the cosmic “dark ages” to the present epoch. A consistent picture is emerging, whereby the star-formation rate density peaked approximately 3.5 Gyr after the Big Bang, at z≈1.9, and declined exponentially at later times, with an e-folding timescale of 3.9 Gyr. Half of the stellar mass observed today was formed before a redshift z = 1.3. About 25% formed before the peak of the cosmic star-formation rate density, and another 25% formed after z = 0.7. Less than ∼1% of today's stars formed during the epoch of reionization. Under the assumption of a universal initial mass function, the global stellar mass density inferred at any epoch matches reasonably well the time integral of all the preceding star-formation activity. The comoving rates of star formation and central black hole accretion follow a similar rise and fall, offering evidence for coevolution of black holes and their host galaxies. The rise of the mean metallicity of the Universe to about 0.001 solar by z = 6, one Gyr after the Big Bang, appears to have been accompanied by the production of fewer than ten hydrogen Lyman-continuum photons per baryon, a rather tight budget for cosmological reionization.","openalex, dblp, ieee",llm,1.000,unreviewed,
discarded,Gossypium barbadense and Gossypium hirsutum genomes provide insights into the origin and evolution of allotetraploid cotton,Yan Hu; Jiedan Chen; Lei Fang; Zhiyuan Zhang; Wei Ma; Yongchao Niu; Longzhen Ju; Jieqiong Deng; Ting Zhao; Jinmin Lian; Kobi Baruch; David D. Fang; Xia Liu; Yong-Ling Ruan; Mehboob-ur- Rahman; Jinlei Han; Kai Wang; Qiong Wang; Huaitong Wu; Gaofu Mei; Yihao Zang; Zegang Han; Chenyu Xu; Weijuan Shen; Duofeng Yang; Zhanfeng Si; Fan Dai; Liangfeng Zou; Fei Huang; Yulin Bai; Yugao Zhang; Avital Brodt; Hilla Ben-Hamo; Xiefei Zhu; Baoliang Zhou; Xueying Guan; Shuijin Zhu; Xiao-Ya Chen; Tianzhen Zhang,2019,Nature Genetics,10.1038/s41588-019-0371-5,https://openalex.org/W2921474111,off-topic-false-hit,"Allotetraploid cotton is an economically important natural-fiber-producing crop worldwide. After polyploidization, Gossypium hirsutum L. evolved to produce a higher fiber yield and to better survive harsh environments than Gossypium barbadense, which produces superior-quality fibers. The global genetic and molecular bases for these interspecies divergences were unknown. Here we report high-quality de novo–assembled genomes for these two cultivated allotetraploid species with pronounced improvement in repetitive-DNA-enriched centromeric regions. Whole-genome comparative analyses revealed that species-specific alterations in gene expression, structural variations and expanded gene families were responsible for speciation and the evolutionary history of these species. These findings help to elucidate the evolution of cotton genomes and their domestication history. The information generated not only should enable breeders to improve fiber quality and resilience to ever-changing environmental conditions but also can be translated to other crops for better understanding of their domestication history and use in improvement. High-quality de novo–assembled genomes of two cultivated allotetraploid cotton species and whole-genome comparative analyses provide insights into the evolution of cotton genomes and improvement of fiber quality and resilience to stress.","openalex, dblp, ieee",llm,1.000,unreviewed,
